,index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
37339,37338,26/1/2007,22:18:00,1.566,0.204,241.06,6.4,2,0,0,Week4,Day5
37340,37339,26/1/2007,22:19:00,1.568,0.204,242.1,6.4,1,0,0,Week4,Day5
37341,37340,26/1/2007,22:20:00,1.558,0.196,240.45,6.4,1,0,0,Week4,Day5
37342,37341,26/1/2007,22:21:00,1.536,0.194,239.28,6.4,1,0,0,Week4,Day5
37343,37342,26/1/2007,22:22:00,1.554,0.206,241.36,6.4,2,0,0,Week4,Day5
37344,37343,26/1/2007,22:23:00,1.534,0.17,242.02,6.4,1,0,0,Week4,Day5
37345,37344,26/1/2007,22:24:00,1.464,0.112,242.67,6,1,0,0,Week4,Day5
37346,37345,26/1/2007,22:25:00,1.454,0.098,243.11,6,1,0,0,Week4,Day5
37347,37346,26/1/2007,22:26:00,1.396,0.062,243.36,5.8,1,0,0,Week4,Day5
37348,37347,26/1/2007,22:27:00,3.836,0,241.06,16.4,30,0,0,Week4,Day5
37349,37348,26/1/2007,22:28:00,3.858,0,240.24,16,39,0,0,Week4,Day5
37350,37349,26/1/2007,22:29:00,3.85,0,238.7,16,39,0,0,Week4,Day5
37351,37350,26/1/2007,22:30:00,3.856,0,239.18,16,38,0,0,Week4,Day5
37352,37351,26/1/2007,22:31:00,3.832,0,238.37,16,38,0,0,Week4,Day5
37353,37352,26/1/2007,22:32:00,3.822,0,238.17,16,38,0,0,Week4,Day5
37354,37353,26/1/2007,22:33:00,3.768,0,238.57,15.8,38,0,0,Week4,Day5
37355,37354,26/1/2007,22:34:00,3.724,0,239.02,15.6,39,0,0,Week4,Day5
37356,37355,26/1/2007,22:35:00,3.8,0,239.35,15.8,38,0,0,Week4,Day5
37357,37356,26/1/2007,22:36:00,3.766,0,239.23,15.6,38,0,0,Week4,Day5
37358,37357,26/1/2007,22:37:00,3.812,0.09,238.75,15.8,39,0,0,Week4,Day5
37359,37358,26/1/2007,22:38:00,4.044,0.172,238.73,17,38,0,1,Week4,Day5
37360,37359,26/1/2007,22:39:00,4.562,0.168,238.09,19,38,0,18,Week4,Day5
37361,37360,26/1/2007,22:40:00,4.58,0.17,238.69,19.2,38,0,18,Week4,Day5
37362,37361,26/1/2007,22:41:00,2.642,0.148,242.58,11.8,12,0,19,Week4,Day5
37363,37362,26/1/2007,22:42:00,1.854,0.13,242.78,7.6,1,0,18,Week4,Day5
37364,37363,26/1/2007,22:43:00,1.984,0.122,241.86,8.2,1,0,18,Week4,Day5
37365,37364,26/1/2007,22:44:00,1.888,0.122,241.19,7.8,1,0,18,Week4,Day5
37366,37365,26/1/2007,22:45:00,1.886,0.12,241.2,7.8,2,0,18,Week4,Day5
37367,37366,26/1/2007,22:46:00,1.838,0.084,241.72,7.6,1,0,18,Week4,Day5
37368,37367,26/1/2007,22:47:00,1.834,0.084,241.51,7.6,1,0,18,Week4,Day5
37369,37368,26/1/2007,22:48:00,1.85,0.088,242.72,7.6,1,0,18,Week4,Day5
37370,37369,26/1/2007,22:49:00,1.824,0,243.62,7.4,2,0,18,Week4,Day5
37371,37370,26/1/2007,22:50:00,1.86,0.058,243.49,7.6,1,0,18,Week4,Day5
37372,37371,26/1/2007,22:51:00,1.9,0.124,243.6,7.8,1,0,18,Week4,Day5
37373,37372,26/1/2007,22:52:00,1.902,0.126,243.95,7.8,1,0,19,Week4,Day5
37374,37373,26/1/2007,22:53:00,1.894,0.124,243.49,7.8,2,0,18,Week4,Day5
37375,37374,26/1/2007,22:54:00,1.898,0.126,243.8,7.8,1,0,18,Week4,Day5
37376,37375,26/1/2007,22:55:00,1.894,0.126,243.9,7.8,1,0,18,Week4,Day5
37377,37376,26/1/2007,22:56:00,1.902,0.128,244.64,7.8,1,0,19,Week4,Day5
37378,37377,26/1/2007,22:57:00,1.916,0.156,244.88,7.8,2,0,18,Week4,Day5
37379,37378,26/1/2007,22:58:00,1.91,0.134,244.69,7.8,1,0,18,Week4,Day5
37380,37379,26/1/2007,22:59:00,1.89,0.128,244.01,7.6,1,0,19,Week4,Day5
37381,37380,26/1/2007,23:00:00,1.896,0.13,244.33,7.6,1,0,18,Week4,Day5
37382,37381,26/1/2007,23:01:00,1.888,0.128,244.04,7.6,2,0,18,Week4,Day5
37383,37382,26/1/2007,23:02:00,1.894,0.13,244.2,7.6,1,0,18,Week4,Day5
37384,37383,26/1/2007,23:03:00,1.884,0.128,243.87,7.6,1,0,19,Week4,Day5
37385,37384,26/1/2007,23:04:00,1.886,0.128,244.01,7.6,1,0,18,Week4,Day5
37386,37385,26/1/2007,23:05:00,1.804,0,245.28,7.2,2,0,18,Week4,Day5
37387,37386,26/1/2007,23:06:00,1.74,0,245.14,7,1,0,19,Week4,Day5
37388,37387,26/1/2007,23:07:00,1.74,0,245.55,7,1,0,18,Week4,Day5
37389,37388,26/1/2007,23:08:00,1.748,0,245.76,7,1,0,19,Week4,Day5
37390,37389,26/1/2007,23:09:00,1.74,0,245.31,7,2,0,18,Week4,Day5
37391,37390,26/1/2007,23:10:00,1.73,0,244.28,7,1,0,18,Week4,Day5
37392,37391,26/1/2007,23:11:00,1.752,0,246.31,7,1,0,19,Week4,Day5
37393,37392,26/1/2007,23:12:00,1.762,0,246.91,7,1,0,18,Week4,Day5
37394,37393,26/1/2007,23:13:00,1.774,0,247.87,7,2,0,19,Week4,Day5
37395,37394,26/1/2007,23:14:00,1.764,0,246.99,7,1,0,19,Week4,Day5
37396,37395,26/1/2007,23:15:00,1.768,0,247.17,7,1,0,19,Week4,Day5
37397,37396,26/1/2007,23:16:00,1.758,0,246.38,7,2,0,18,Week4,Day5
37398,37397,26/1/2007,23:17:00,1.75,0,245.9,7,1,0,19,Week4,Day5
37399,37398,26/1/2007,23:18:00,1.742,0,245.24,7,1,0,18,Week4,Day5
37400,37399,26/1/2007,23:19:00,1.74,0,245.05,7,1,0,18,Week4,Day5
37401,37400,26/1/2007,23:20:00,1.752,0,246.04,7,2,0,19,Week4,Day5
37402,37401,26/1/2007,23:21:00,1.758,0,246.46,7,1,0,19,Week4,Day5
37403,37402,26/1/2007,23:22:00,1.828,0.054,247.35,7.4,1,0,18,Week4,Day5
37404,37403,26/1/2007,23:23:00,1.84,0.104,246.52,7.4,1,0,19,Week4,Day5
37405,37404,26/1/2007,23:24:00,1.808,0.09,244.35,7.4,2,0,18,Week4,Day5
37406,37405,26/1/2007,23:25:00,1.802,0.086,243.95,7.4,1,0,18,Week4,Day5
37407,37406,26/1/2007,23:26:00,1.794,0.084,243.56,7.4,1,0,19,Week4,Day5
37408,37407,26/1/2007,23:27:00,1.796,0.086,243.71,7.4,2,0,18,Week4,Day5
37409,37408,26/1/2007,23:28:00,1.794,0.086,243.77,7.2,1,0,18,Week4,Day5
37410,37409,26/1/2007,23:29:00,0.922,0.204,244.37,4,1,0,3,Week4,Day5
37411,37410,26/1/2007,23:30:00,0.78,0.224,243.92,3.2,1,2,0,Week4,Day5
37412,37411,26/1/2007,23:31:00,0.828,0.272,244.08,3.6,2,1,0,Week4,Day5
37413,37412,26/1/2007,23:32:00,0.888,0.392,244.16,4,1,2,0,Week4,Day5
37414,37413,26/1/2007,23:33:00,0.83,0.358,243.94,3.6,1,1,0,Week4,Day5
37415,37414,26/1/2007,23:34:00,0.77,0.302,244.12,3.4,0,1,0,Week4,Day5
37416,37415,26/1/2007,23:35:00,0.806,0.278,244.13,3.4,1,2,0,Week4,Day5
37417,37416,26/1/2007,23:36:00,0.816,0.27,243.59,3.4,2,1,0,Week4,Day5
37418,37417,26/1/2007,23:37:00,0.82,0.274,244.61,3.4,1,2,0,Week4,Day5
37419,37418,26/1/2007,23:38:00,0.81,0.27,244.83,3.4,1,1,0,Week4,Day5
37420,37419,26/1/2007,23:39:00,0.816,0.274,245.53,3.4,2,1,0,Week4,Day5
37421,37420,26/1/2007,23:40:00,0.812,0.276,245.76,3.4,1,2,0,Week4,Day5
37422,37421,26/1/2007,23:41:00,0.81,0.272,245.4,3.4,1,1,0,Week4,Day5
37423,37422,26/1/2007,23:42:00,0.802,0.274,245.3,3.4,1,2,0,Week4,Day5
37424,37423,26/1/2007,23:43:00,0.772,0.314,245.42,3.4,1,1,0,Week4,Day5
37425,37424,26/1/2007,23:44:00,0.768,0.302,245.48,3.2,1,1,0,Week4,Day5
37426,37425,26/1/2007,23:45:00,0.784,0.302,246.88,3.4,1,2,0,Week4,Day5
37427,37426,26/1/2007,23:46:00,1.18,0.182,246.32,6,6,1,0,Week4,Day5
37428,37427,26/1/2007,23:47:00,2.994,0,244.79,12.2,40,1,0,Week4,Day5
37429,37428,26/1/2007,23:48:00,2.94,0,244.15,12,40,0,0,Week4,Day5
37430,37429,26/1/2007,23:49:00,2.934,0,243.93,12,39,0,0,Week4,Day5
37431,37430,26/1/2007,23:50:00,2.906,0,242.68,11.8,40,0,0,Week4,Day5
37432,37431,26/1/2007,23:51:00,2.916,0,243.23,12,39,0,0,Week4,Day5
37433,37432,26/1/2007,23:52:00,2.924,0,243.82,12,39,0,0,Week4,Day5
37434,37433,26/1/2007,23:53:00,2.938,0,244.39,12,40,0,0,Week4,Day5
37435,37434,26/1/2007,23:54:00,2.944,0,244.39,12,40,0,0,Week4,Day5
37436,37435,26/1/2007,23:55:00,2.936,0,244.14,12,39,0,0,Week4,Day5
37437,37436,26/1/2007,23:56:00,2.938,0,244.52,12,40,0,0,Week4,Day5
37438,37437,26/1/2007,23:57:00,2.93,0,244.4,12,40,0,0,Week4,Day5
37439,37438,26/1/2007,23:58:00,2.926,0,244.17,12,39,0,0,Week4,Day5
37440,37439,26/1/2007,23:59:00,2.904,0,243.38,11.8,39,0,0,Week4,Day5
37441,37440,27/1/2007,0:00:00,2.492,0,243.71,10.8,35,0,0,Week4,Day6
37442,37441,27/1/2007,0:01:00,0.572,0,245.86,2.2,0,0,0,Week4,Day6
37443,37442,27/1/2007,0:02:00,0.566,0,245.47,2.2,0,0,0,Week4,Day6
37444,37443,27/1/2007,0:03:00,0.566,0,245.36,2.2,0,0,0,Week4,Day6
37445,37444,27/1/2007,0:04:00,0.586,0,245.05,2.4,0,0,0,Week4,Day6
37446,37445,27/1/2007,0:05:00,0.576,0,244.47,2.4,1,0,0,Week4,Day6
37447,37446,27/1/2007,0:06:00,0.566,0,244.48,2.2,0,0,0,Week4,Day6
37448,37447,27/1/2007,0:07:00,0.616,0,245.2,2.6,0,0,0,Week4,Day6
37449,37448,27/1/2007,0:08:00,0.644,0.106,245.95,2.6,0,0,0,Week4,Day6
37450,37449,27/1/2007,0:09:00,0.646,0.106,245.97,2.6,0,0,0,Week4,Day6
37451,37450,27/1/2007,0:10:00,0.644,0.102,245.49,2.6,0,0,0,Week4,Day6
37452,37451,27/1/2007,0:11:00,0.648,0.1,246.61,2.6,0,0,0,Week4,Day6
37453,37452,27/1/2007,0:12:00,0.648,0.098,246.84,2.6,0,0,0,Week4,Day6
37454,37453,27/1/2007,0:13:00,0.754,0.22,246.12,3.2,0,0,0,Week4,Day6
37455,37454,27/1/2007,0:14:00,0.748,0.234,245.42,3.2,0,0,0,Week4,Day6
37456,37455,27/1/2007,0:15:00,0.744,0.234,245.55,3.2,0,0,0,Week4,Day6
37457,37456,27/1/2007,0:16:00,0.742,0.234,245.73,3.2,0,0,0,Week4,Day6
37458,37457,27/1/2007,0:17:00,0.734,0.226,245.46,3,0,0,0,Week4,Day6
37459,37458,27/1/2007,0:18:00,0.674,0.128,246.37,2.8,0,0,0,Week4,Day6
37460,37459,27/1/2007,0:19:00,0.67,0.126,245.84,2.8,0,0,0,Week4,Day6
37461,37460,27/1/2007,0:20:00,0.658,0.12,244.06,2.6,0,0,0,Week4,Day6
37462,37461,27/1/2007,0:21:00,0.656,0.124,243.15,2.6,0,0,0,Week4,Day6
37463,37462,27/1/2007,0:22:00,0.652,0.124,243.21,2.6,0,0,0,Week4,Day6
37464,37463,27/1/2007,0:23:00,0.65,0.124,243.31,2.6,0,0,0,Week4,Day6
37465,37464,27/1/2007,0:24:00,0.648,0.122,242.89,2.6,0,0,0,Week4,Day6
37466,37465,27/1/2007,0:25:00,0.65,0.124,243.45,2.6,0,0,0,Week4,Day6
37467,37466,27/1/2007,0:26:00,0.654,0.13,244.65,2.6,0,0,0,Week4,Day6
37468,37467,27/1/2007,0:27:00,0.61,0.066,244.66,2.4,0,0,0,Week4,Day6
37469,37468,27/1/2007,0:28:00,0.562,0,244.95,2.2,0,0,0,Week4,Day6
37470,37469,27/1/2007,0:29:00,0.56,0,244.95,2.2,0,0,0,Week4,Day6
37471,37470,27/1/2007,0:30:00,0.556,0,243.56,2.2,0,0,0,Week4,Day6
37472,37471,27/1/2007,0:31:00,0.556,0,243.77,2.2,0,0,0,Week4,Day6
37473,37472,27/1/2007,0:32:00,0.554,0,243.4,2.2,0,0,0,Week4,Day6
37474,37473,27/1/2007,0:33:00,0.436,0,243.96,1.8,0,0,0,Week4,Day6
37475,37474,27/1/2007,0:34:00,0.428,0,244.65,1.8,0,0,0,Week4,Day6
37476,37475,27/1/2007,0:35:00,0.434,0.046,245.1,1.8,0,0,0,Week4,Day6
37477,37476,27/1/2007,0:36:00,0.244,0,245.4,1,0,0,0,Week4,Day6
37478,37477,27/1/2007,0:37:00,0.246,0,245.95,1,0,0,0,Week4,Day6
37479,37478,27/1/2007,0:38:00,0.246,0,245.91,1,0,0,0,Week4,Day6
37480,37479,27/1/2007,0:39:00,0.246,0,245.15,1,0,0,0,Week4,Day6
37481,37480,27/1/2007,0:40:00,0.246,0,245.71,1,0,0,0,Week4,Day6
37482,37481,27/1/2007,0:41:00,0.246,0,245.48,1,0,0,0,Week4,Day6
37483,37482,27/1/2007,0:42:00,0.248,0,246.13,1,0,0,0,Week4,Day6
37484,37483,27/1/2007,0:43:00,0.248,0,246.21,1,0,0,0,Week4,Day6
37485,37484,27/1/2007,0:44:00,0.246,0,245.85,1,0,0,0,Week4,Day6
37486,37485,27/1/2007,0:45:00,0.248,0,245.92,1,0,0,0,Week4,Day6
37487,37486,27/1/2007,0:46:00,0.318,0,244.87,1.4,0,0,0,Week4,Day6
37488,37487,27/1/2007,0:47:00,0.218,0,243.63,1,0,0,0,Week4,Day6
37489,37488,27/1/2007,0:48:00,0.216,0,243.74,1,0,0,0,Week4,Day6
37490,37489,27/1/2007,0:49:00,0.218,0,244.37,1,0,0,0,Week4,Day6
37491,37490,27/1/2007,0:50:00,0.218,0,244.3,1,0,0,0,Week4,Day6
37492,37491,27/1/2007,0:51:00,0.22,0,245.67,1,0,0,0,Week4,Day6
37493,37492,27/1/2007,0:52:00,0.308,0.106,246.01,1.4,0,0,0,Week4,Day6
37494,37493,27/1/2007,0:53:00,0.296,0.114,245.64,1.2,0,0,0,Week4,Day6
37495,37494,27/1/2007,0:54:00,0.298,0.114,245.63,1.2,0,0,0,Week4,Day6
37496,37495,27/1/2007,0:55:00,0.412,0.238,244.64,2,0,0,0,Week4,Day6
37497,37496,27/1/2007,0:56:00,0.406,0.248,244.53,1.8,0,0,0,Week4,Day6
37498,37497,27/1/2007,0:57:00,0.4,0.248,244.64,1.8,0,0,0,Week4,Day6
37499,37498,27/1/2007,0:58:00,0.398,0.248,244.56,1.8,0,0,0,Week4,Day6
37500,37499,27/1/2007,0:59:00,0.396,0.254,245.39,1.8,0,0,0,Week4,Day6
37501,37500,27/1/2007,1:00:00,0.394,0.254,245.21,1.8,0,0,0,Week4,Day6
37502,37501,27/1/2007,1:01:00,0.38,0.236,245.29,1.8,0,0,0,Week4,Day6
37503,37502,27/1/2007,1:02:00,0.318,0.142,244.21,1.4,0,0,0,Week4,Day6
37504,37503,27/1/2007,1:03:00,0.316,0.138,243.45,1.4,0,0,0,Week4,Day6
37505,37504,27/1/2007,1:04:00,0.316,0.14,243.95,1.4,0,0,0,Week4,Day6
37506,37505,27/1/2007,1:05:00,0.314,0.138,243.61,1.4,0,0,0,Week4,Day6
37507,37506,27/1/2007,1:06:00,0.31,0.134,242.72,1.4,0,0,0,Week4,Day6
37508,37507,27/1/2007,1:07:00,0.31,0.134,243.02,1.4,0,0,0,Week4,Day6
37509,37508,27/1/2007,1:08:00,0.31,0.136,243.28,1.4,0,0,0,Week4,Day6
37510,37509,27/1/2007,1:09:00,0.242,0,243.59,1,0,0,0,Week4,Day6
37511,37510,27/1/2007,1:10:00,0.216,0,243.63,1,0,0,0,Week4,Day6
37512,37511,27/1/2007,1:11:00,0.216,0,243.17,1,0,0,0,Week4,Day6
37513,37512,27/1/2007,1:12:00,0.218,0,244,1,0,0,0,Week4,Day6
37514,37513,27/1/2007,1:13:00,0.216,0,243.79,1,0,0,0,Week4,Day6
37515,37514,27/1/2007,1:14:00,0.216,0,244,1,0,0,0,Week4,Day6
37516,37515,27/1/2007,1:15:00,0.216,0,243.91,1,0,0,0,Week4,Day6
37517,37516,27/1/2007,1:16:00,0.218,0,244,1,0,0,0,Week4,Day6
37518,37517,27/1/2007,1:17:00,0.216,0,243.62,1,0,0,0,Week4,Day6
37519,37518,27/1/2007,1:18:00,0.218,0,244.14,1,0,0,0,Week4,Day6
37520,37519,27/1/2007,1:19:00,0.218,0,244.01,1,0,0,0,Week4,Day6
37521,37520,27/1/2007,1:20:00,0.218,0,244.06,1,0,0,0,Week4,Day6
37522,37521,27/1/2007,1:21:00,0.218,0,244.04,1,0,0,0,Week4,Day6
37523,37522,27/1/2007,1:22:00,0.218,0,244.55,1,0,0,0,Week4,Day6
37524,37523,27/1/2007,1:23:00,0.22,0,245.07,1,0,0,0,Week4,Day6
37525,37524,27/1/2007,1:24:00,0.22,0,245.04,1,0,0,0,Week4,Day6
37526,37525,27/1/2007,1:25:00,0.238,0,244.99,1,0,0,0,Week4,Day6
37527,37526,27/1/2007,1:26:00,0.22,0,245.55,1,0,0,0,Week4,Day6
37528,37527,27/1/2007,1:27:00,0.22,0,245.04,1,0,0,0,Week4,Day6
37529,37528,27/1/2007,1:28:00,0.216,0,243.82,1,0,0,0,Week4,Day6
37530,37529,27/1/2007,1:29:00,0.216,0,242.94,1,0,0,0,Week4,Day6
37531,37530,27/1/2007,1:30:00,0.214,0,241.94,0.8,0,0,0,Week4,Day6
37532,37531,27/1/2007,1:31:00,0.298,0,241.85,1.4,0,0,0,Week4,Day6
37533,37532,27/1/2007,1:32:00,0.53,0,243.46,2.2,0,0,0,Week4,Day6
37534,37533,27/1/2007,1:33:00,0.526,0,243.03,2.2,0,0,0,Week4,Day6
37535,37534,27/1/2007,1:34:00,0.526,0,242.72,2.2,0,0,0,Week4,Day6
37536,37535,27/1/2007,1:35:00,0.524,0,242.31,2.2,0,0,0,Week4,Day6
37537,37536,27/1/2007,1:36:00,0.52,0,241.5,2.2,0,0,0,Week4,Day6
37538,37537,27/1/2007,1:37:00,0.722,0.21,241.8,3.2,0,0,0,Week4,Day6
37539,37538,27/1/2007,1:38:00,0.706,0.228,241.84,3,0,0,0,Week4,Day6
37540,37539,27/1/2007,1:39:00,0.706,0.232,242.65,3,0,0,0,Week4,Day6
37541,37540,27/1/2007,1:40:00,0.708,0.236,243.11,3,0,0,0,Week4,Day6
37542,37541,27/1/2007,1:41:00,0.704,0.234,242.77,3,0,0,0,Week4,Day6
37543,37542,27/1/2007,1:42:00,0.7,0.234,242.99,3,0,0,0,Week4,Day6
37544,37543,27/1/2007,1:43:00,0.694,0.228,241.84,3,0,0,0,Week4,Day6
37545,37544,27/1/2007,1:44:00,0.78,0.342,241.17,3.6,0,0,0,Week4,Day6
37546,37545,27/1/2007,1:45:00,0.77,0.35,241.42,3.4,0,1,0,Week4,Day6
37547,37546,27/1/2007,1:46:00,0.732,0.3,241.44,3.2,0,1,0,Week4,Day6
37548,37547,27/1/2007,1:47:00,0.7,0.248,241.73,3,0,2,0,Week4,Day6
37549,37548,27/1/2007,1:48:00,0.702,0.252,242.34,3,0,1,0,Week4,Day6
37550,37549,27/1/2007,1:49:00,0.702,0.254,242.87,3,0,2,0,Week4,Day6
37551,37550,27/1/2007,1:50:00,0.698,0.25,242.68,3,0,1,0,Week4,Day6
37552,37551,27/1/2007,1:51:00,0.608,0.116,242.67,2.4,0,1,0,Week4,Day6
37553,37552,27/1/2007,1:52:00,0.606,0.112,242.14,2.4,0,2,0,Week4,Day6
37554,37553,27/1/2007,1:53:00,0.606,0.112,242.23,2.4,0,1,0,Week4,Day6
37555,37554,27/1/2007,1:54:00,0.608,0.116,242.87,2.4,0,2,0,Week4,Day6
37556,37555,27/1/2007,1:55:00,0.606,0.114,242.57,2.4,0,1,0,Week4,Day6
37557,37556,27/1/2007,1:56:00,0.606,0.114,242.63,2.4,0,1,0,Week4,Day6
37558,37557,27/1/2007,1:57:00,0.606,0.114,242.7,2.4,0,2,0,Week4,Day6
37559,37558,27/1/2007,1:58:00,0.442,0.118,242.56,2,0,1,0,Week4,Day6
37560,37559,27/1/2007,1:59:00,0.294,0.118,242.2,1.2,0,1,0,Week4,Day6
37561,37560,27/1/2007,2:00:00,0.292,0.116,241.44,1.2,0,2,0,Week4,Day6
37562,37561,27/1/2007,2:01:00,0.274,0.09,243.35,1.2,0,1,0,Week4,Day6
37563,37562,27/1/2007,2:02:00,0.22,0,244.81,1,0,0,0,Week4,Day6
37564,37563,27/1/2007,2:03:00,0.222,0,245.61,1,0,0,0,Week4,Day6
37565,37564,27/1/2007,2:04:00,0.23,0,246.67,1,0,0,0,Week4,Day6
37566,37565,27/1/2007,2:05:00,0.224,0,246.59,1,0,0,0,Week4,Day6
37567,37566,27/1/2007,2:06:00,0.224,0,246.69,1,0,0,0,Week4,Day6
37568,37567,27/1/2007,2:07:00,0.224,0,246.86,1,0,0,0,Week4,Day6
37569,37568,27/1/2007,2:08:00,0.222,0,245.89,1,0,0,0,Week4,Day6
37570,37569,27/1/2007,2:09:00,0.22,0,244.94,1,0,0,0,Week4,Day6
37571,37570,27/1/2007,2:10:00,0.218,0,244.25,1,0,0,0,Week4,Day6
37572,37571,27/1/2007,2:11:00,0.22,0,244.96,1,0,0,0,Week4,Day6
37573,37572,27/1/2007,2:12:00,0.22,0,244.61,1,0,0,0,Week4,Day6
37574,37573,27/1/2007,2:13:00,0.218,0,243.52,1,0,0,0,Week4,Day6
37575,37574,27/1/2007,2:14:00,0.218,0,244.23,1,0,0,0,Week4,Day6
37576,37575,27/1/2007,2:15:00,0.22,0,244.56,1,0,0,0,Week4,Day6
37577,37576,27/1/2007,2:16:00,0.22,0,244.52,1,0,0,0,Week4,Day6
37578,37577,27/1/2007,2:17:00,0.218,0,244.43,1,0,0,0,Week4,Day6
37579,37578,27/1/2007,2:18:00,0.218,0,243.97,1,0,0,0,Week4,Day6
37580,37579,27/1/2007,2:19:00,0.334,0.128,243.87,1.6,0,0,0,Week4,Day6
37581,37580,27/1/2007,2:20:00,0.328,0.138,243.83,1.4,0,0,0,Week4,Day6
37582,37581,27/1/2007,2:21:00,0.322,0.134,243.07,1.4,0,0,0,Week4,Day6
37583,37582,27/1/2007,2:22:00,0.358,0.162,243.69,1.8,0,0,0,Week4,Day6
37584,37583,27/1/2007,2:23:00,0.398,0.24,242.91,1.8,0,0,0,Week4,Day6
37585,37584,27/1/2007,2:24:00,0.394,0.236,242.16,1.8,0,0,0,Week4,Day6
37586,37585,27/1/2007,2:25:00,0.394,0.238,242.52,1.8,0,0,0,Week4,Day6
37587,37586,27/1/2007,2:26:00,0.394,0.244,243.37,1.8,0,0,0,Week4,Day6
37588,37587,27/1/2007,2:27:00,0.396,0.254,245.03,1.8,0,0,0,Week4,Day6
37589,37588,27/1/2007,2:28:00,0.394,0.254,245.34,1.8,0,0,0,Week4,Day6
37590,37589,27/1/2007,2:29:00,0.392,0.25,244.67,1.8,0,0,0,Week4,Day6
37591,37590,27/1/2007,2:30:00,0.414,0.238,244.55,2,0,0,0,Week4,Day6
37592,37591,27/1/2007,2:31:00,0.408,0.236,244.03,1.8,0,0,0,Week4,Day6
37593,37592,27/1/2007,2:32:00,0.308,0.088,243.08,1.4,0,0,0,Week4,Day6
37594,37593,27/1/2007,2:33:00,0.236,0,244.3,1,0,0,0,Week4,Day6
37595,37594,27/1/2007,2:34:00,0.234,0,243.48,1,0,0,0,Week4,Day6
37596,37595,27/1/2007,2:35:00,0.234,0,243.43,1,0,0,0,Week4,Day6
37597,37596,27/1/2007,2:36:00,0.234,0,244.07,1,0,0,0,Week4,Day6
37598,37597,27/1/2007,2:37:00,0.234,0,244.22,1,0,0,0,Week4,Day6
37599,37598,27/1/2007,2:38:00,0.232,0,244.44,1,0,0,0,Week4,Day6
37600,37599,27/1/2007,2:39:00,0.232,0,244.46,1,0,0,0,Week4,Day6
37601,37600,27/1/2007,2:40:00,0.23,0,243.59,1,0,0,0,Week4,Day6
37602,37601,27/1/2007,2:41:00,0.23,0,244.02,1,0,0,0,Week4,Day6
37603,37602,27/1/2007,2:42:00,0.23,0,243.99,1,0,0,0,Week4,Day6
37604,37603,27/1/2007,2:43:00,0.23,0,243.68,1,0,0,0,Week4,Day6
37605,37604,27/1/2007,2:44:00,0.23,0,244.33,1,0,0,0,Week4,Day6
37606,37605,27/1/2007,2:45:00,0.228,0,244.34,1,0,0,0,Week4,Day6
37607,37606,27/1/2007,2:46:00,0.23,0,244.52,1,0,0,0,Week4,Day6
37608,37607,27/1/2007,2:47:00,0.228,0,244.54,1,0,0,0,Week4,Day6
37609,37608,27/1/2007,2:48:00,0.228,0,244.22,1,0,0,0,Week4,Day6
37610,37609,27/1/2007,2:49:00,0.228,0,244.4,1,0,0,0,Week4,Day6
37611,37610,27/1/2007,2:50:00,0.23,0,245.23,1,0,0,0,Week4,Day6
37612,37611,27/1/2007,2:51:00,0.23,0,246.39,1,0,0,0,Week4,Day6
37613,37612,27/1/2007,2:52:00,0.232,0,246.75,1,0,0,0,Week4,Day6
37614,37613,27/1/2007,2:53:00,0.23,0,246.38,1,0,0,0,Week4,Day6
37615,37614,27/1/2007,2:54:00,0.228,0,245.39,1,0,0,0,Week4,Day6
37616,37615,27/1/2007,2:55:00,0.228,0,245.13,1,0,0,0,Week4,Day6
37617,37616,27/1/2007,2:56:00,0.226,0,244.59,1,0,0,0,Week4,Day6
37618,37617,27/1/2007,2:57:00,0.226,0,244.81,1,0,0,0,Week4,Day6
37619,37618,27/1/2007,2:58:00,0.224,0,244.28,1,0,0,0,Week4,Day6
37620,37619,27/1/2007,2:59:00,0.224,0,243.91,1,0,0,0,Week4,Day6
37621,37620,27/1/2007,3:00:00,0.224,0,244.1,1,0,0,0,Week4,Day6
37622,37621,27/1/2007,3:01:00,0.328,0.114,243.58,1.6,0,0,0,Week4,Day6
37623,37622,27/1/2007,3:02:00,0.332,0.134,242.85,1.4,0,0,0,Week4,Day6
37624,37623,27/1/2007,3:03:00,0.33,0.138,243.47,1.4,0,0,0,Week4,Day6
37625,37624,27/1/2007,3:04:00,0.328,0.138,243.53,1.4,0,0,0,Week4,Day6
37626,37625,27/1/2007,3:05:00,0.328,0.138,243.6,1.4,0,0,0,Week4,Day6
37627,37626,27/1/2007,3:06:00,0.328,0.146,244.9,1.4,0,0,0,Week4,Day6
37628,37627,27/1/2007,3:07:00,0.326,0.146,244.83,1.4,0,0,0,Week4,Day6
37629,37628,27/1/2007,3:08:00,0.324,0.146,245.23,1.4,0,0,0,Week4,Day6
37630,37629,27/1/2007,3:09:00,0.348,0.162,244.91,1.6,0,0,0,Week4,Day6
37631,37630,27/1/2007,3:10:00,0.396,0.25,244.68,1.8,0,0,0,Week4,Day6
37632,37631,27/1/2007,3:11:00,0.392,0.248,244.13,1.8,0,0,0,Week4,Day6
37633,37632,27/1/2007,3:12:00,0.39,0.24,242.88,1.8,0,0,0,Week4,Day6
